track_id,title,artist,artist_id,popularity,release_date,genre,sub_genre,mood_tags,context_tags,youtube_video_id,mood_tags_list,context_tags_list,popularity_norm,recency_score,artist_pref_score,base_score,track_image_url,youtube_thumbnail_url,thumbnail_url
7J8sKENcHWpFwG8GcecoKK,TWINNEM,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,18.0,2022-04-08,Hip Hop,Pop,"Energetic, Happy, Uplifting","Party, Drive, Workout",GwMpni1RBWA,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Drive', 'Workout']",0.18,0.9526075949367089,0.0,0.3101518987341772,,https://i.ytimg.com/vi/GwMpni1RBWA/hqdefault.jpg,https://i.ytimg.com/vi/GwMpni1RBWA/hqdefault.jpg
32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),Post Malone,246dkjvS1zLTtiykXe5h60,65.0,2022-06-03,Hip Hop,Pop,"Chill, Energetic, Uplifting","Drive, Party, Workout",LUBUchYczsA,"['Chill', 'Energetic', 'Uplifting']","['Drive', 'Party', 'Workout']",0.65,0.9544978902953587,0.8118958186671491,0.7827880091073419,,https://i.ytimg.com/vi/LUBUchYczsA/hqdefault.jpg,https://i.ytimg.com/vi/LUBUchYczsA/hqdefault.jpg
17jCFKFqLdUxxXIcLXSvgb,WAY IT IS,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,54.0,2025-09-05,R&B,Pop,"Romantic, Dreamy, Chill","Relax, Night, Drive",27ZV7_fRHiQ,"['Romantic', 'Dreamy', 'Chill']","['Relax', 'Night', 'Drive']",0.54,0.9946666666666667,0.891261022966464,0.7766080247049291,,https://i.ytimg.com/vi/27ZV7_fRHiQ/hqdefault.jpg,https://i.ytimg.com/vi/27ZV7_fRHiQ/hqdefault.jpg
2wn0AYkmcF0Cm7PmvA7hJ7,Pretty & Petty,Cardi B,4kYSro6naA4h99UJvo89HB,67.0,2025-09-19,Hip Hop,Pop,"Angry, Energetic",Party,Hnt0V_FP8Bo,"['Angry', 'Energetic']",['Party'],0.67,0.9951392405063291,0.0,0.5167848101265823,,https://i.ytimg.com/vi/Hnt0V_FP8Bo/hqdefault.jpg,https://i.ytimg.com/vi/Hnt0V_FP8Bo/hqdefault.jpg
1PlEumNFcLj8bRqlqV9XR1,Nasty,Tinashe,0NIIxcxNHmOoyBx03SfTCD,31.0,2024-07-18,R&B,Pop,"Chill, Dark","Drive, Relax, Night",YV0N8TYG8H0,"['Chill', 'Dark']","['Drive', 'Relax', 'Night']",0.31,0.9806919831223628,0.0,0.3691729957805907,,https://i.ytimg.com/vi/YV0N8TYG8H0/hqdefault.jpg,https://i.ytimg.com/vi/YV0N8TYG8H0/hqdefault.jpg
1RpvFcU5nGkh00NBpd48nY,Low,Ciara,2NdeV5rLm47xAvogXrYhJX,40.0,2025-08-29,R&B,Hip Hop,"Energetic, Romantic","Workout, Party, Drive",LBdAQaV1oQo,"['Energetic', 'Romantic']","['Workout', 'Party', 'Drive']",0.4,0.9944303797468355,0.0,0.4086075949367089,,https://i.ytimg.com/vi/LBdAQaV1oQo/hqdefault.jpg,https://i.ytimg.com/vi/LBdAQaV1oQo/hqdefault.jpg
3MbOT5mzE94Ne0Hv51akoS,Brand New,Tyga,5LHRHt1k9lMyONurDHEdrp,54.0,2023-09-27,Hip Hop,R&B,"Energetic, Uplifting, Chill","Party, Drive, Workout",pnfDdb32FHM,"['Energetic', 'Uplifting', 'Chill']","['Party', 'Drive', 'Workout']",0.54,0.9707341772151898,0.0,0.4586835443037975,,https://i.ytimg.com/vi/pnfDdb32FHM/hqdefault.jpg,https://i.ytimg.com/vi/pnfDdb32FHM/hqdefault.jpg
4X4tgBEUiT6WqB2oTJ5ynH,Talk Dirty (feat. 2 Chainz),Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,58.0,2013-09-16,Pop,Hip Hop,"Energetic, Uplifting, Happy","Party, Drive, Workout",Da5r3TiFLQk,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.58,0.8470886075949368,0.6636044935650505,0.6760337246465018,,https://i.ytimg.com/vi/Da5r3TiFLQk/hqdefault.jpg,https://i.ytimg.com/vi/Da5r3TiFLQk/hqdefault.jpg
1MzXFDFEdndvOReLnoZ0p7,Wiggle (feat. Snoop Dogg),Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,51.0,2013-09-16,Pop,Hip Hop,"Happy, Energetic, Uplifting","Party, Workout, Drive",hiP14ED28CA,"['Happy', 'Energetic', 'Uplifting']","['Party', 'Workout', 'Drive']",0.51,0.8470886075949368,0.6636044935650505,0.6480337246465019,,https://i.ytimg.com/vi/hiP14ED28CA/hqdefault.jpg,https://i.ytimg.com/vi/hiP14ED28CA/hqdefault.jpg
55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,5LHRHt1k9lMyONurDHEdrp,58.0,2018-07-25,Hip Hop,Pop,"Energetic,Chill,Uplifting","Party,Drive,Workout,Night",ScdQQfAjFTk,"['Energetic', 'Chill', 'Uplifting']","['Party', 'Drive', 'Workout', 'Night']",0.58,0.9069367088607595,0.0,0.45873417721518983,,https://i.ytimg.com/vi/ScdQQfAjFTk/hqdefault.jpg,https://i.ytimg.com/vi/ScdQQfAjFTk/hqdefault.jpg
0mZ5GyrHG908lqrHaTw4hi,No One,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,78.0,2007-10-09,R&B,Pop,"Romantic, Uplifting, Happy","Drive, Relax, Commute",YE5w16HSqUU,"['Romantic', 'Uplifting', 'Happy']","['Drive', 'Relax', 'Commute']",0.78,0.773873417721519,0.0,0.5054683544303797,,https://i.ytimg.com/vi/YE5w16HSqUU/hqdefault.jpg,https://i.ytimg.com/vi/YE5w16HSqUU/hqdefault.jpg
5blxCItxB2A0AGH2pIwFFz,...Baby One More Time,Britney Spears,26dSoYclwsYLMAKD3tpOr4,40.0,2014-07-29,Pop,,"Energetic,Happy,Uplifting","Party,Workout,Drive",fEfvTTJNeAY,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Workout', 'Drive']",0.4,0.8577552742616034,0.0,0.37443881856540084,,https://i.ytimg.com/vi/fEfvTTJNeAY/hqdefault.jpg,https://i.ytimg.com/vi/fEfvTTJNeAY/hqdefault.jpg
0ec2YqaLnasKAES0iWMmhy,It Wasn't Me,Shaggy,5EvFsr3kj42KNv97ZEnqij,52.0,2008-01-01,Reggae,Pop,"Happy, Energetic, Uplifting, Chill","Party, Drive, Workout, Commute",sTMgX1PDGAE,"['Happy', 'Energetic', 'Uplifting', 'Chill']","['Party', 'Drive', 'Workout', 'Commute']",0.52,0.7767088607594936,0.0,0.4021772151898734,,https://i.ytimg.com/vi/sTMgX1PDGAE/hqdefault.jpg,https://i.ytimg.com/vi/sTMgX1PDGAE/hqdefault.jpg
7K2IeEefMiK8sDL8RBvXw2,London Bridge,Fergie,3r17AfJCCUqC9Lf0OAc73G,67.0,2006-09-13,Hip Hop,Pop,"Energetic, Angry, Uplifting","Party, Workout, Drive",97ol0gvCKgI,"['Energetic', 'Angry', 'Uplifting']","['Party', 'Workout', 'Drive']",0.67,0.7606751054852321,0.0,0.45816877637130804,,https://i.ytimg.com/vi/97ol0gvCKgI/hqdefault.jpg,https://i.ytimg.com/vi/97ol0gvCKgI/hqdefault.jpg
3tgZ9vmhuAY9wEoNUJskzV,Timber,Pitbull,0TnOYISbd1XYRBk9myaseg,65.0,,Pop,Electronic,"Energetic, Happy, Uplifting","Party, Workout, Drive",zHESy8XsJPs,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Workout', 'Drive']",0.65,,0.7202290808278682,,,https://i.ytimg.com/vi/zHESy8XsJPs/hqdefault.jpg,https://i.ytimg.com/vi/zHESy8XsJPs/hqdefault.jpg
3ZRhbodgaX8tPECfv57f6L,Heartbreaker (feat. JAY-Z),Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,26.0,2015-05-15,R&B,Hip Hop,"Energetic, Uplifting, Happy","Party, Drive, Workout",z4Ezgvdt8yc,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.26,0.8675443037974684,0.6837674479866767,0.5602046827447039,,https://i.ytimg.com/vi/z4Ezgvdt8yc/hqdefault.jpg,https://i.ytimg.com/vi/z4Ezgvdt8yc/hqdefault.jpg
3evHaLAKWaQskaTpxo8saN,Ayy Macarena,Tyga,5LHRHt1k9lMyONurDHEdrp,18.0,2021-05-14,Hip Hop,Pop,"Energetic,Party,Uplifting","Party,Workout,Dance",k30tMU5XdTw,"['Energetic', 'Party', 'Uplifting']","['Party', 'Workout', 'Dance']",0.18,0.9415021097046413,0.0,0.3073755274261603,,https://i.ytimg.com/vi/k30tMU5XdTw/hqdefault.jpg,https://i.ytimg.com/vi/k30tMU5XdTw/hqdefault.jpg
2X07jpd6Vo6Tzbbzq6rZWC,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,53.0,2022-12-02,Hip Hop,R&B,"Energetic, Dark, Uplifting","Workout, Drive, Party",QkaWdvv-jKg,"['Energetic', 'Dark', 'Uplifting']","['Workout', 'Drive', 'Party']",0.53,0.9606413502109704,0.0,0.45216033755274265,,https://i.ytimg.com/vi/QkaWdvv-jKg/hqdefault.jpg,https://i.ytimg.com/vi/QkaWdvv-jKg/hqdefault.jpg
1kVYXfxTWSftIZtmYr6yH8,Coming In Hot,Andy Mineo,1TMrnxBwZfmfRxsGzkNIHw,56.0,2018-07-20,Hip Hop,Christian Rap,"Energetic, Uplifting, Confident","Party, Workout, Drive",uLS-WE4K8q0,"['Energetic', 'Uplifting', 'Confident']","['Party', 'Workout', 'Drive']",0.56,0.9067679324894514,0.0,0.4506919831223629,,https://i.ytimg.com/vi/uLS-WE4K8q0/hqdefault.jpg,https://i.ytimg.com/vi/uLS-WE4K8q0/hqdefault.jpg
3zb9k8UUuKz5tYmKJvNqQA,Violet,Connor Price,5zixe6AbgXPqt4c1uSl94L,57.0,2022-10-07,Hip Hop,Pop,"Energetic, Uplifting, Happy","Workout, Drive, Party, Commute",GcvSJudQbVs,"['Energetic', 'Uplifting', 'Happy']","['Workout', 'Drive', 'Party', 'Commute']",0.57,0.9587510548523207,0.0,0.4676877637130802,,https://i.ytimg.com/vi/GcvSJudQbVs/hqdefault.jpg,https://i.ytimg.com/vi/GcvSJudQbVs/hqdefault.jpg
7tIDC0VeAl5xOEgzuFK7W9,Chuck Taylor,Connor Price,5zixe6AbgXPqt4c1uSl94L,40.0,2022-10-28,Hip Hop,Pop,"Energetic,Uplifting,Chill","Drive,Workout,Commute,Gaming",FNI2RJzPMV4,"['Energetic', 'Uplifting', 'Chill']","['Drive', 'Workout', 'Commute', 'Gaming']",0.4,0.9594599156118143,0.0,0.3998649789029536,,https://i.ytimg.com/vi/FNI2RJzPMV4/hqdefault.jpg,https://i.ytimg.com/vi/FNI2RJzPMV4/hqdefault.jpg
7sFRVhCuyyc0CJNHUMucTP,"Shook Ones, Pt. II",Mobb Deep,6O2zJ0tId7g07yzHtX0yap,44.0,2020-04-24,Hip Hop,Rap,"Angry, Dark, Energetic","Party, Drive, Gaming",rTKpYJ80OVQ,"['Angry', 'Dark', 'Energetic']","['Party', 'Drive', 'Gaming']",0.44,0.9285063291139241,0.0,0.40812658227848103,,https://i.ytimg.com/vi/rTKpYJ80OVQ/hqdefault.jpg,https://i.ytimg.com/vi/rTKpYJ80OVQ/hqdefault.jpg
3oairMMtNVnUppKwroxou4,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,62.0,2002-11-05,Hip Hop,R&B,"Energetic, Chill, Romantic","Party, Drive, Workout",3vNQFzz-sb4,"['Energetic', 'Chill', 'Romantic']","['Party', 'Drive', 'Workout']",0.62,0.7131476793248945,0.0,0.42628691983122363,,https://i.ytimg.com/vi/3vNQFzz-sb4/hqdefault.jpg,https://i.ytimg.com/vi/3vNQFzz-sb4/hqdefault.jpg
0FzxHygj55RdtuNhmSyGe5,Work,Gang Starr,5cMgGlA1xGyeAB2ctYlRdZ,39.0,1999-07-13,Hip Hop,Jazz,"Energetic, Uplifting","Work, Party, Drive",3DJOJjHF_FA,"['Energetic', 'Uplifting']","['Work', 'Party', 'Drive']",0.39,0.6722700421940928,0.0,0.32406751054852323,,https://i.ytimg.com/vi/3DJOJjHF_FA/hqdefault.jpg,https://i.ytimg.com/vi/3DJOJjHF_FA/hqdefault.jpg
0WccCTWCY2Jtlh1ddAUZxT,Tha Crossroads,Bone Thugs-N-Harmony,5spEJXLwD1sKUdC2bnOHPg,50.0,1995-07-25,Hip Hop,R&B,"Sad, Melancholic, Uplifting, Calm","Drive, Relax, Commute, Night",cJWYTetgsns,"['Sad', 'Melancholic', 'Uplifting', 'Calm']","['Drive', 'Relax', 'Commute', 'Night']",0.5,0.6233586497890296,0.0,0.3558396624472574,,https://i.ytimg.com/vi/cJWYTetgsns/hqdefault.jpg,https://i.ytimg.com/vi/cJWYTetgsns/hqdefault.jpg
040I32EKLxQrkuxQu1pqvT,Saturn,SZA,7tYKF4w9nC0nq9CsPZTHyP,81.0,2024-12-20,R&B,Pop,"Dreamy, Melancholic, Calm, Chill","Relax, Drive, Study, Night",V2G8ESoDXm8,"['Dreamy', 'Melancholic', 'Calm', 'Chill']","['Relax', 'Drive', 'Study', 'Night']",0.81,0.9859240506329114,0.7509883763723891,0.8333269443885641,https://i.scdn.co/image/ab67616d0000b27316fdde9f6b5606419ca9b7ca,https://i.ytimg.com/vi/V2G8ESoDXm8/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b27316fdde9f6b5606419ca9b7ca
2vlDrKpOC0eSTqTDRcbYyw,This Is What You Came For,Calvin Harris,7CajNmpbOovFoOoasH2HaY,79.0,2024-08-08,Electronic,Pop,"Energetic, Uplifting, Happy","Party, Workout, Drive",kOkQ4T5WO9E,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.79,0.9814008438818566,0.6831149242690774,0.8004404344646413,,https://i.ytimg.com/vi/kOkQ4T5WO9E/hqdefault.jpg,https://i.ytimg.com/vi/kOkQ4T5WO9E/hqdefault.jpg
5AG3LHmg3FyVbRESspoPAD,Save Your Tears,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,55.0,2020-03-20,Pop,R&B,"Melancholic, Sad, Dreamy","Drive, Party, Commute, Night",u6lihZAcy4s,"['Melancholic', 'Sad', 'Dreamy']","['Drive', 'Party', 'Commute', 'Night']",0.55,0.927324894514768,0.8251558612533071,0.7406357750673495,,https://i.ytimg.com/vi/u6lihZAcy4s/hqdefault.jpg,https://i.ytimg.com/vi/u6lihZAcy4s/hqdefault.jpg
3hDm6uch2I3nc6c6yAPA7r,What Do I Do,SZA,7tYKF4w9nC0nq9CsPZTHyP,37.0,2025-02-08,R&B,Pop,"Chill, Melancholic, Dreamy, Calm","Relax, Drive, Night, Commute",p8pYDvb3BzA,"['Chill', 'Melancholic', 'Dreamy', 'Calm']","['Relax', 'Drive', 'Night', 'Commute']",0.37,0.9876118143459915,0.7509883763723891,0.6577488853168341,,https://i.ytimg.com/vi/p8pYDvb3BzA/hqdefault.jpg,https://i.ytimg.com/vi/p8pYDvb3BzA/hqdefault.jpg
6cIYFBwTv4JGpX7wOk5VIu,Goodbyes (feat. Young Thug),Post Malone,246dkjvS1zLTtiykXe5h60,52.0,2019-09-06,Pop,Hip Hop,"Sad, Melancholic, Chill, Dark","Drive, Relax, Night, Commute",Wisthc226SU,"['Sad', 'Melancholic', 'Chill', 'Dark']","['Drive', 'Relax', 'Night', 'Commute']",0.52,0.9207088607594937,0.8118958186671491,0.7223407517233756,,https://i.ytimg.com/vi/Wisthc226SU/hqdefault.jpg,https://i.ytimg.com/vi/Wisthc226SU/hqdefault.jpg
4nV4Bie1OdzsEPHUFg4M8J,That's Hilarious,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,39.0,2022-10-06,Pop,R&B,"Sad, Angry, Melancholic","Drive, Relax, Commute, Night",F3KMndbOhIc,"['Sad', 'Angry', 'Melancholic']","['Drive', 'Relax', 'Commute', 'Night']",0.39,0.9587172995780591,0.9112881112210027,0.7146301638218657,,https://i.ytimg.com/vi/F3KMndbOhIc/hqdefault.jpg,https://i.ytimg.com/vi/F3KMndbOhIc/hqdefault.jpg
2DoIRudKJCkbQm0oScRWUA,Tell Me It's Over (feat. Summer Walker & 6LACK),Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,36.0,2022-12-14,R&B,Hip Hop,"Romantic, Sad, Melancholic, Chill","Drive, Relax, Night, Commute",WY0FxJxUupE,"['Romantic', 'Sad', 'Melancholic', 'Chill']","['Drive', 'Relax', 'Night', 'Commute']",0.36,0.9610464135021097,0.0,0.3842616033755274,,https://i.ytimg.com/vi/WY0FxJxUupE/hqdefault.jpg,https://i.ytimg.com/vi/WY0FxJxUupE/hqdefault.jpg
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SZA,7tYKF4w9nC0nq9CsPZTHyP,80.0,2022-12-08,R&B,Hip Hop,"Romantic, Melancholic, Chill, Dreamy","Relax, Drive, Night",JLd09jmEAYA,"['Romantic', 'Melancholic', 'Chill', 'Dreamy']","['Relax', 'Drive', 'Night']",0.8,0.9608438818565401,0.7509883763723891,0.8230569021944714,,https://i.ytimg.com/vi/JLd09jmEAYA/hqdefault.jpg,https://i.ytimg.com/vi/JLd09jmEAYA/hqdefault.jpg
11aNnE6AFyuYbk4bSlHKFO,Cooped Up (with Roddy Ricch),Post Malone,246dkjvS1zLTtiykXe5h60,44.0,2022-05-12,Hip Hop,Pop,"Chill, Energetic, Uplifting","Drive, Party, Workout",LUBUchYczsA,"['Chill', 'Energetic', 'Uplifting']","['Drive', 'Party', 'Workout']",0.44,0.9537552742616033,0.8118958186671491,0.698602355098903,,https://i.ytimg.com/vi/LUBUchYczsA/hqdefault.jpg,https://i.ytimg.com/vi/LUBUchYczsA/hqdefault.jpg
2hQo3aG0eeAnj3GSC0dfKL,Love Language,SZA,7tYKF4w9nC0nq9CsPZTHyP,40.0,2022-12-08,R&B,Pop,"Romantic, Chill, Dreamy","Relax, Drive, Night",npu0F7n4M9Y,"['Romantic', 'Chill', 'Dreamy']","['Relax', 'Drive', 'Night']",0.4,0.9608438818565401,0.7509883763723891,0.6630569021944712,,https://i.ytimg.com/vi/npu0F7n4M9Y/hqdefault.jpg,https://i.ytimg.com/vi/npu0F7n4M9Y/hqdefault.jpg
3LBM25IgxI9y549SiYxtSi,Stuck On You,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,75.0,2021-03-12,R&B,Pop,"Romantic, Chill, Calm","Drive, Relax, Night, Commute",UlIgAGotomM,"['Romantic', 'Chill', 'Calm']","['Drive', 'Relax', 'Night', 'Commute']",0.75,0.9393755274261604,0.0,0.5348438818565402,,https://i.ytimg.com/vi/UlIgAGotomM/hqdefault.jpg,https://i.ytimg.com/vi/UlIgAGotomM/hqdefault.jpg
1jpB0oi0Pd8RPzjNPUvHcg,Ms. Jackson,Outkast,1G9G7WwrXka3Z1r7aIDjI7,46.0,2020-10-30,Hip Hop,R&B,"Melancholic, Chill, Dark","Drive, Relax, Commute",oZU9sPQ1lJc,"['Melancholic', 'Chill', 'Dark']","['Drive', 'Relax', 'Commute']",0.46,0.9348860759493671,0.0,0.4177215189873418,,https://i.ytimg.com/vi/oZU9sPQ1lJc/hqdefault.jpg,https://i.ytimg.com/vi/oZU9sPQ1lJc/hqdefault.jpg
2xlnEhQjSCqNPIJX42ARej,All I Have (feat. LL Cool J),Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,64.0,,R&B,Hip Hop,"Romantic, Calm, Uplifting","Drive, Relax, Commute",yeSJ2YdhG5k,"['Romantic', 'Calm', 'Uplifting']","['Drive', 'Relax', 'Commute']",0.64,,0.0,,,https://i.ytimg.com/vi/yeSJ2YdhG5k/hqdefault.jpg,https://i.ytimg.com/vi/yeSJ2YdhG5k/hqdefault.jpg
0MLX5HfrTW59Mau7UZ8wCP,Down,Jay Sean,4pADjHPWyrlAF0FA7joK2H,51.0,,Pop,R&B,"Energetic, Romantic, Uplifting","Party, Drive, Relax",5Ztx_68OJmQ,"['Energetic', 'Romantic', 'Uplifting']","['Party', 'Drive', 'Relax']",0.51,,0.0,,,https://i.ytimg.com/vi/5Ztx_68OJmQ/hqdefault.jpg,https://i.ytimg.com/vi/5Ztx_68OJmQ/hqdefault.jpg
4NH5VZpm6y2Erde00suNUa,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,31TPClRtHm23RisEBtV3X7,47.0,2006-12-19,R&B,Pop,"Dark, Melancholic, Chill, Romantic","Drive, Relax, Night, Commute",TtSrSxHJSCE,"['Dark', 'Melancholic', 'Chill', 'Romantic']","['Drive', 'Relax', 'Night', 'Commute']",0.47,0.7639493670886076,0.6313902588798843,0.5999739323801114,,https://i.ytimg.com/vi/TtSrSxHJSCE/hqdefault.jpg,https://i.ytimg.com/vi/TtSrSxHJSCE/hqdefault.jpg
4NpDZPwSXmL0cCTaJuVrCw,Birthday Sex,Jeremih,3KV3p5EY4AvKxOlhGHORLg,0.0,2009-01-01,R&B,Hip Hop,"Romantic, Chill, Dreamy","Night, Relax",vYMxOzxKYYo,"['Romantic', 'Chill', 'Dreamy']","['Night', 'Relax']",0.0,0.7890632911392405,0.0,0.1972658227848101,,https://i.ytimg.com/vi/vYMxOzxKYYo/hqdefault.jpg,https://i.ytimg.com/vi/vYMxOzxKYYo/hqdefault.jpg
2j4eDUG5qfvOxxEbiSXVt3,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,02kJSzxNuaWGqwubyUba0Z,57.0,2021-09-24,Hip Hop,R&B,"Romantic, Chill","Party, Drive, Relax",clWsOy7uXY4,"['Romantic', 'Chill']","['Party', 'Drive', 'Relax']",0.57,0.9459915611814346,0.0,0.4644978902953586,,https://i.ytimg.com/vi/clWsOy7uXY4/hqdefault.jpg,https://i.ytimg.com/vi/clWsOy7uXY4/hqdefault.jpg
6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,55Aa2cqylxrFIXC767Z865,70.0,2008-06-10,Hip Hop,,"Energetic, Dark, Angry","Workout, Party, Drive, Gaming",xX-N3B8ulnI,"['Energetic', 'Dark', 'Angry']","['Workout', 'Party', 'Drive', 'Gaming']",0.7,0.7821434599156118,0.6030587382890057,0.686606423380055,,https://i.ytimg.com/vi/xX-N3B8ulnI/hqdefault.jpg,https://i.ytimg.com/vi/xX-N3B8ulnI/hqdefault.jpg
1InrvJrWHFVbhSdo1fBETs,Take Me Thru Dere,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,39.0,2025-11-07,Hip Hop,,"Energetic,Dark,Chill","Drive,Workout,Party,Gaming,Night",A0sxm0BruZs,"['Energetic', 'Dark', 'Chill']","['Drive', 'Workout', 'Party', 'Gaming', 'Night']",0.39,0.9967932489451476,0.0,0.40519831223628694,,https://i.ytimg.com/vi/A0sxm0BruZs/hqdefault.jpg,https://i.ytimg.com/vi/A0sxm0BruZs/hqdefault.jpg
4hCOgguVnZqPuYWdi9W6eW,NEW DROP,Don Toliver,4Gso3d4CscCijv0lmajZWs,20.0,2024-09-20,Hip Hop,R&B,"Energetic, Chill, Dark","Drive, Party, Relax",Q3IdDymP11E,"['Energetic', 'Chill', 'Dark']","['Drive', 'Party', 'Relax']",0.2,0.9828523206751055,0.6797402144294841,0.5636221552190958,,https://i.ytimg.com/vi/Q3IdDymP11E/hqdefault.jpg,https://i.ytimg.com/vi/Q3IdDymP11E/hqdefault.jpg
1ZWCDMKlV6FxgBesm4Iw09,MUTT,Leon Thomas,0nnBZ8FXWjG9wZgM2cpfeb,45.0,2024-08-30,R&B,Hip Hop,"Romantic,Melancholic","Relax,Night",ejEzHE5ZMT8,"['Romantic', 'Melancholic']","['Relax', 'Night']",0.45,0.9821434599156118,0.0,0.42553586497890294,,https://i.ytimg.com/vi/ejEzHE5ZMT8/hqdefault.jpg,https://i.ytimg.com/vi/ejEzHE5ZMT8/hqdefault.jpg
608gR8geDwag74CiyseUsH,HEAVY LOVE,Odetari,7ITMCzIU9uII8gwRg8JAhc,70.0,2025-02-05,Electronic,Hip Hop,"Energetic, Dark, Angry","Workout, Party, Drive, Gaming",xQAuZnie2G0,"['Energetic', 'Dark', 'Angry']","['Workout', 'Party', 'Drive', 'Gaming']",0.7,0.9875105485232067,0.0,0.5268776371308017,,https://i.ytimg.com/vi/xQAuZnie2G0/hqdefault.jpg,https://i.ytimg.com/vi/xQAuZnie2G0/hqdefault.jpg
1NUSXgqkenc0sP7idI2s8g,WAIT FOR U (feat. Drake & Tems),Future,1RyvyyTE3xzB2ZywiAwp0i,55.0,2022-05-02,Hip Hop,R&B,"Chill, Dark, Melancholic, Romantic","Drive, Relax, Night",Y2QpQP8wPG8,"['Chill', 'Dark', 'Melancholic', 'Romantic']","['Drive', 'Relax', 'Night']",0.55,0.9534177215189873,0.0,0.4583544303797469,,https://i.ytimg.com/vi/Y2QpQP8wPG8/hqdefault.jpg,https://i.ytimg.com/vi/Y2QpQP8wPG8/hqdefault.jpg
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,67.0,2021-10-30,Hip Hop,,"Angry, Dark, Energetic","Workout, Drive, Party, Gaming",AqdvXNDnUEc,"['Angry', 'Dark', 'Energetic']","['Workout', 'Drive', 'Party', 'Gaming']",0.67,0.9472067510548523,0.0,0.5048016877637131,,https://i.ytimg.com/vi/AqdvXNDnUEc/hqdefault.jpg,https://i.ytimg.com/vi/AqdvXNDnUEc/hqdefault.jpg
6Xzqqu3DKvBr1YreRC3nww,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli,29.0,2021-08-20,Pop,Hip Hop,"Romantic, Energetic, Uplifting","Drive, Party, Workout",T3E9Wjbq44E,"['Romantic', 'Energetic', 'Uplifting']","['Drive', 'Party', 'Workout']",0.29,0.9448101265822785,0.0,0.3522025316455696,,https://i.ytimg.com/vi/T3E9Wjbq44E/hqdefault.jpg,https://i.ytimg.com/vi/T3E9Wjbq44E/hqdefault.jpg
0npGoOENjn7vVvIMmvWekQ,Lay It Down,Lloyd,1Xfmvd48oOhEWkscWyEbh9,0.0,2021-08-13,R&B,Pop,"Romantic, Chill, Dreamy","Drive, Relax, Night",lt50BZ8WLvk,"['Romantic', 'Chill', 'Dreamy']","['Drive', 'Relax', 'Night']",0.0,0.9445738396624472,0.0,0.2361434599156118,,https://i.ytimg.com/vi/lt50BZ8WLvk/hqdefault.jpg,https://i.ytimg.com/vi/lt50BZ8WLvk/hqdefault.jpg
7dhpIfxGDKLJtmVpnVns2G,Price Tag,Jessie J,2gsggkzM5R49q6jpPvazou,17.0,2021-08-13,Pop,R&B,"Uplifting, Energetic, Happy","Party, Drive, Workout, Relax",Nq2n7eeY8V4,"['Uplifting', 'Energetic', 'Happy']","['Party', 'Drive', 'Workout', 'Relax']",0.17,0.9445738396624472,0.6609504938347734,0.5354761327577825,,https://i.ytimg.com/vi/Nq2n7eeY8V4/hqdefault.jpg,https://i.ytimg.com/vi/Nq2n7eeY8V4/hqdefault.jpg
